,377613876,376920593,377281538,376294210,376916814,377327392,376168896,376247816,377934782,376928024,377953972,376012859,377998724,376894155,376257850,376039969,377792691,376249013,377639294,377521405,377664762,377141112,376921411,377310231,377150206,376439749,377584302,376485863,376499284,376498397,376115055,375941799
376012859,-2.0,0.0,0.0,-2.0,0.0,-2.0,0.0,-2.0,0.0,-2.0,0.0,,0.0,-2.0,0.0,2.0,-2.0,-2.0,0.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,-2.0,-2.0,0.0,-2.0
377998724,-2.0,2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,,2.0,0.0,2.0,-2.0,0.0,2.0,-2.0,-2.0,2.0,-2.0,-2.0,2.0,0.0,0.0,-2.0,-2.0,2.0,1.0,-2.0
376894155,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,0.0,0.0,2.0,-2.0,,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,0.0,-2.0,-2.0,0.0,0.0
376257850,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,0.0,-2.0,0.0,-2.0,-2.0,0.0,0.0,0.0,,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1.0,0.0,-1.0,-2.0,-2.0,-2.0,0.0,-2.0
376039969,-2.0,-2.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,0.0,-2.0,-2.0,-2.0,0.0,0.0,,-2.0,-2.0,2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,-1.0,-2.0
377792691,0.0,2.0,0.0,-2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,-2.0,0.0,2.0,2.0,-2.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0
376249013,0.0,2.0,0.0,-2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,-2.0,,2.0,-2.0,-2.0,2.0,-2.0,-2.0,1.0,2.0,2.0,0.0,-2.0,2.0,0.0,-2.0
377639294,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,2.0,-2.0,-2.0,0.0,0.0,0.0,-2.0,2.0,2.0,-2.0,-2.0,-2.0,,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0
377521405,2.0,2.0,2.0,-2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,0.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,-2.0,2.0,2.0,2.0
377664762,0.0,2.0,2.0,-2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0
377141112,0.0,1.0,2.0,-2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-2.0,2.0,2.0,0.0,-2.0,-2.0,2.0,-2.0,0.0,,0.0,-2.0,0.0,0.0,-2.0,0.0,-2.0,0.0,2.0,0.0
376921411,0.0,2.0,2.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,-2.0,2.0,2.0,-2.0,0.0,0.0,,0.0,-2.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0
377310231,2.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
377150206,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,2.0,0.0,0.0,2.0,-2.0,2.0,-1.0,0.0,-2.0,-1.0,0.0,-2.0,-2.0,0.0,2.0,-2.0,,-2.0,0.0,0.0,-2.0,0.0,-2.0,-2.0
376439749,-2.0,0.0,2.0,-2.0,-2.0,-2.0,2.0,-2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2.0,,2.0,0.0,-2.0,0.0,2.0,-2.0
377584302,-2.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,0.0,0.0,0.0,2.0,1.0,2.0,-2.0,-2.0,2.0,-2.0,-2.0,2.0,-2.0,-2.0,0.0,-2.0,,0.0,-2.0,0.0,0.0,-2.0
376485863,-2.0,2.0,0.0,-2.0,0.0,-2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,-2.0,0.0,2.0,-2.0,-2.0,0.0,-2.0,-2.0,0.0,0.0,0.0,,-2.0,0.0,0.0,-2.0
376499284,2.0,2.0,2.0,-2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,-2.0,2.0,2.0,2.0,2.0,,2.0,2.0,0.0
376498397,-2.0,0.0,0.0,-2.0,-2.0,-2.0,2.0,-2.0,0.0,0.0,-2.0,2.0,-2.0,2.0,2.0,0.0,-2.0,-2.0,0.0,-2.0,-2.0,0.0,-2.0,-2.0,0.0,0.0,0.0,0.0,-2.0,,0.0,-2.0
376115055,-2.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,2.0,0.0,-1.0,0.0,-1.0,0.0,0.0,1.0,-2.0,0.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,2.0,-2.0,0.0,0.0,-2.0,0.0,,-2.0
375941799,-2.0,2.0,-2.0,0.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,-2.0,2.0,2.0,-2.0,0.0,0.0,-2.0,-2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,
